contract_id,vendor_id,item_name,category,contract_price,payment_terms,effective_date
CON000314,V0002,Structural Bearing,Structural,1856.74,Net45,2024-01-03
CON000315,V0255,Instrumentation Fasteners,Instrumentation,2169.62,Net60,2021-12-30
CON000316,V0256,Electrical PVC Pipe Kit,Electrical,2001.65,Net60,2022-08-07
CON000317,V0154,Safety Gearbox Premium,Safety,379.55,Net15,2022-08-23
CON000318,V0027,Mechanical Flow Meter Premium,Mechanical,2369.18,Net30,2024-08-25
CON000319,V0469,Electrical Steel Rod Kit,Electrical,672.32,Net30,2024-11-24
CON000320,V0208,Mechanical Flow Meter,Mechanical,3980.3,Net60,2024-10-11
CON000321,V0349,Mechanical Circuit Breaker Premium,Mechanical,3172.51,Net30,2021-05-30
CON000322,V0182,Safety Control Panel Kit,Safety,231.1,Net60,2021-11-22
CON000323,,Structural PVC Pipe Heavy Duty,Structural,801.96,Net30,2023-12-29
CON000324,V0268,Electrical Transformer Oil Kit,Electrical,2186.8,Net60,2021-09-01
CON000325,V0336,Electrical Safety Helmet Kit,Electrical,1582.87,Net60,2022-05-19
CON000326,V0140,Instrumentation Valves Heavy Duty,Instrumentation,3145.44,Net15,2021-09-11
CON000327,V0352,Structural PVC Pipe Heavy Duty,Structural,735.05,Net15,2024-07-03
CON000328,V0291,Instrumentation Circuit Breaker Standard,Instrumentation,2490.3,Net30,2021-06-07
CON000329,V0235,Fluid Pneumatic Cylinder,Fluid,1987.87,Net15,2024-07-16
CON000330,V0324,Fluid Conveyor Belt,Fluid,2016.01,Net60,2022-08-29
CON000331,V0219,Structural Copper Wire Standard,Structural,2595.26,Net45,2022-10-27
CON000332,V0354,Structural Bearing,Structural,1749.99,Net60,2021-03-29
CON000333,V0171,Safety Lubricant Kit,Safety,458.2,Net15,2022-04-21
CON000334,V0054,Instrumentation Safety Helmet,Instrumentation,1400.42,Net30,2023-11-23
CON000335,V0325,Safety Control Panel Heavy Duty,Safety,449.5,Net15,2023-05-05
CON000336,V0331,Instrumentation Circuit Breaker Standard,Instrumentation,2396.67,Net30,2023-04-28
CON000337,V0102,Fluid Pneumatic Cylinder,Fluid,2005.76,Net45,2024-01-24
CON000338,V0077,Electrical Bearing Heavy Duty,Electrical,1806.21,Net45,2022-07-20
CON000339,V0406,Electrical Pneumatic Cylinder Kit,Electrical,257.44,Net60,2022-01-22
CON000340,V0295,Fluid Safety Helmet Standard,Fluid,655.98,Net30,2021-06-01
CON000341, V0032 ,Fluid Conveyor Belt,Fluid,2081.05,Net15,2022-11-20
CON000342,V0141,Structural Valves Standard,Structural,3534.43,Net45,2022-07-06
CON000343,V0317,Structural Safety Helmet Heavy Duty,Structural,949.28,Net60,2023-07-28
CON000344,V0461,Electrical Conveyor Belt Heavy Duty,Electrical,1022.1,Net45,2022-09-22
CON000345,V0048,Mechanical Welding Rod Heavy Duty,Mechanical,907.67,Net30,2023-05-20
CON000346,V0194,Instrumentation Flow Meter Premium,Instrumentation,1357.36,Net45,2021-01-08
CON000347,V0420,Fluid Conveyor Belt,Fluid,2135.05,Net45,2022-06-21
CON000348,V0058,Mechanical Pressure Gauge Premium,Mechanical,3164.66,Net60,2024-05-21
CON000349,V0056,Safety Pressure Gauge Premium,Safety,173.86,Net30,2022-09-08
CON000350,V0198,Safety Hydraulic Pump Heavy Duty,Safety,48.89,Net60,2021-02-04
CON000351, V0448 ,Safety Conveyor Belt,Safety,278.08,Net30,2023-12-08
CON000352,V0259,Safety Control Panel Kit,Safety,245.35,Net60,2021-04-25
CON000353,V0120,Structural Conveyor Belt Premium,Structural,429.39,Net15,2023-02-07
CON000354,V0385,Mechanical PVC Pipe Premium,Mechanical,1388.16,Net45,2024-01-02
CON000355,V0450,Instrumentation Hydraulic Pump Premium,Instrumentation,3254.85,Net15,2024-03-21
CON000356,V0117,Instrumentation Safety Helmet,Instrumentation,1340.46,Net45,2022-08-27
CON000357,V0421,Instrumentation Electric Motor Premium,Instrumentation,2558.58,Net45,2021-06-26
CON000358,V0378,Mechanical Circuit Breaker Premium,Mechanical,3123.2,Net60,2024-04-01
CON000359,V0160,Safety Transformer Oil Kit,Safety,522.05,Net45,2023-05-09
CON000360,V0433,Safety Pneumatic Cylinder Kit,Safety,211.57,Net45,2022-05-18
CON000361,V0340,Electrical Circuit Breaker,Electrical,1749.37,Net30,2021-03-10
CON000362,V0342,Mechanical Conveyor Belt,Mechanical,3768.82,Net30,2022-05-31
CON000363,V0407,Mechanical Pressure Gauge Premium,Mechanical,3443.92,Net45,2022-02-15
CON000364,V0240,Fluid Bearing Premium,Fluid,898.56,Net45,2023-05-29
CON000365,V0206,Fluid Conveyor Belt Kit,Fluid,1477.58,Net60,2021-02-06
CON000366,V0342,Safety Gearbox Premium,Safety,371.64,Net30,2022-11-09
CON000367,V0229,Fluid Safety Helmet Kit,Fluid,1592.85,Net60,2021-11-25
CON000368,V0057,Electrical Transformer Oil Kit,Electrical,2149.75,Net15,2022-08-26
CON000369,V0481,Structural Steel Rod Kit,Structural,1458.16,Net60,2023-06-08
CON000370,V0053,Structural Pneumatic Cylinder Premium,Structural,3311.39,Net45,2022-03-22
CON000371,V0280,Instrumentation Copper Wire Heavy Duty,Instrumentation,824.52,Net15,2024-04-02
CON000372,V0249,Electrical Transformer Oil Kit,Electrical,2170.8,Net15,2021-09-28
CON000373,V0484,Mechanical Flow Meter Premium,Mechanical,2473.81,Net15,2021-08-31
CON000374,V0121,Mechanical Welding Rod Heavy Duty,Mechanical,873.89,Net45,2021-08-19
CON000375,V0457,Fluid Safety Helmet Standard,Fluid,632.67,Net45,2023-01-24
CON000376,V0375,Mechanical Circuit Breaker Heavy Duty,Mechanical,4167.28,Net15,2022-03-16
CON000377,V0072,Structural Hydraulic Pump Premium,Structural,411.59,Net15,2024-02-26
CON000378,V0237,Fluid Bearing Premium,Fluid,835.23,Net60,2021-05-31
CON000379,V0074,Instrumentation Bearing,Instrumentation,2699.71,Net30,2024-06-25
CON000380,V0218,Mechanical Circuit Breaker Premium,Mechanical,3080.94,Net30,2024-01-24
CON000381,V0037,Structural Bearing Kit,Structural,1530.87,Net30,2023-06-12
CON000382,V0167,Instrumentation Copper Wire,Instrumentation,3720.14,Net15,2023-02-23
CON000383,V0334,Structural Bearing Kit,Structural,1582.76,Net15,2023-12-16
CON000384,V0014,Mechanical Fasteners Heavy Duty,Mechanical,3331.52,Net30,2023-05-23
CON000385,V0021,Instrumentation Flow Meter Kit,Instrumentation,4066.11,Net15,2021-01-16
CON000386,V0052,Fluid Lubricant Standard,Fluid,277.26,Net30,2021-08-21
CON000387, V0485 ,Mechanical Electric Motor Premium,Mechanical,947.38,Net30,2021-01-10
CON000388,V0312,Instrumentation Fasteners,Instrumentation,2015.76,Net15,2024-03-03
CON000389,V0220,Electrical Lubricant Heavy Duty,Electrical,2427.72,Net45,2022-02-28
CON000390,V0485,Electrical Steel Rod Standard,Electrical,1503.77,Net30,2021-07-30
CON000391,V0253,Structural Gearbox Heavy Duty,Structural,2646.34,Net15,2023-07-20
CON000392,V0236,Structural Gearbox Heavy Duty,Structural,2713.86,Net60,2024-03-03
CON000393,V0390,Structural PVC Pipe Heavy Duty,Structural,818.63,Net30,2022-05-02
CON000394,V0212,Structural Gearbox Heavy Duty,Structural,2744.3,Net30,2024-12-21
CON000395,V0121,Safety Welding Rod Kit,Safety,303.23,Net45,2023-04-15
CON000396, V0500 ,Fluid Conveyor Belt Kit,Fluid,1387.68,Net15,2021-07-12
CON000397,V0442,Safety Control Panel,Safety,244.75,Net15,2021-05-18
CON000398,V0198,Safety Conveyor Belt,Safety,280.01,Net60,2021-02-14
CON000399,V0007,Safety Hydraulic Pump Standard,Safety,109.39,Net45,2023-11-09
CON000400,V0232,Fluid Safety Helmet Standard,Fluid,636.11,Net60,2022-08-23
CON000401,V0207,Safety Pneumatic Cylinder,Safety,228.34,Net60,2022-01-05
CON000402,V0148,Safety Flow Meter Kit,Safety,311.82,Net45,2023-01-26
CON000403,V0150,Structural Conveyor Belt Premium,Structural,380.19,Net60,2024-09-11
CON000404,V0326,Safety Welding Rod Kit,Safety,300.56,Net60,2022-07-06
CON000405,V0011,Structural Safety Helmet Heavy Duty,Structural,1015.96,Net60,2022-05-27
CON000406,V0365,Safety Hydraulic Pump Heavy Duty,Safety,52.63,Net30,2023-05-16
CON000407,V0080,Electrical Conveyor Belt Heavy Duty,Electrical,1036.15,Net15,2021-02-26
CON000408,V0369,Instrumentation Flow Meter Heavy Duty,Instrumentation,2759.24,Net45,2024-05-26
CON000409,V0421,Structural Pressure Gauge Standard,Structural,1836.4,Net45,2021-11-26
CON000410,V0402,Electrical Safety Helmet Kit,Electrical,1452.72,Net60,2021-07-02
CON000411,V0388,Safety Gearbox Premium,Safety,368.13,Net15,2023-05-16
CON000412,V0237,Structural Flow Meter Premium,Structural,1692.71,Net60,2022-10-30
CON000413,V0431,Mechanical Safety Helmet Standard,Mechanical,2668.54,Net45,2022-10-24
CON000414,V0278,Instrumentation Hydraulic Pump Premium,Instrumentation,3615.23,Net15,2024-09-15
CON000415,V0060,Safety Hydraulic Pump Heavy Duty,Safety,48.38,Net60,2024-03-08
CON000416,V0139,Structural Pneumatic Cylinder Premium,Structural,3389.65,Net15,2023-10-08
CON000417,V0193,Mechanical Pressure Gauge Premium,Mechanical,3506.9,Net15,2023-10-22
CON000418,V0102,Instrumentation Transformer Oil Kit,Instrumentation,2097.27,Net45,2021-05-31
CON000419,V0351,Instrumentation Transformer Oil Kit,Instrumentation,2069.86,Net60,2023-12-19
CON000420,V0488,Structural Copper Wire Premium,Structural,2070.88,Net15,2022-08-19
CON000421,V0138,Fluid Safety Helmet Premium,Fluid,128.15,Net45,2021-04-24
CON000422,V0477,Instrumentation Bearing,Instrumentation,2827.54,Net15,2021-10-02
CON000423,V0457,Safety Transformer Oil Premium,Safety,145.59,Net45,2024-10-16
CON000424,V0171,Structural Copper Wire Standard,Structural,2727.24,Net15,2022-07-06
CON000425,V0413,Mechanical Fasteners Heavy Duty,Mechanical,2924.19,Net60,2024-02-21
CON000426,V0132,Structural Transformer Oil,Structural,553.0,Net45,2022-02-09
CON000427,V0210,Safety Transformer Oil Kit,Safety,481.57,Net15,2023-02-06
CON000428,V0257,Mechanical Circuit Breaker Heavy Duty,Mechanical,3760.27,Net15,2022-01-13
CON000429,V0286,Instrumentation Transformer Oil Kit,Instrumentation,2124.48,Net15,2021-06-27
CON000430,V0234,Fluid Steel Rod Standard,Fluid,1911.1,Net30,2021-05-19
CON000431,V0134,Instrumentation Circuit Breaker Standard,Instrumentation,2151.55,Net60,2022-01-11
CON000432,V0012,Structural Bearing,Structural,1626.05,Net30,2021-09-22
CON000433,V0043,Mechanical Safety Helmet Standard,Mechanical,2711.99,Net15,2023-03-15
CON000434,V0355,Electrical Pneumatic Cylinder Kit,Electrical,269.04,Net60,2024-11-14
CON000435,,Electrical Gearbox Kit,Electrical,1947.45,Net30,2024-99-99
CON000436,V0454,Electrical PVC Pipe Premium,Electrical,2783.24,Net45,2024-02-16
CON000437,V0429,Fluid Flow Meter Kit,Fluid,244.69,Net15,2023-08-19
CON000438,V0263,Mechanical Copper Wire Heavy Duty,Mechanical,3502.17,Net15,2023-05-05
CON000439,V0252,Instrumentation Flow Meter Heavy Duty,Instrumentation,2758.28,Net60,2021-04-26
CON000440,V0216,Mechanical Flow Meter,Mechanical,3966.37,Net999,2023-08-26
CON000441,V0173,Structural PVC Pipe Heavy Duty,Structural,721.81,Net45,2024-12-22
CON000442,V0225,Safety Lubricant Kit,Safety,491.85,Net60,2022-05-15
CON000443,V0032,Electrical PVC Pipe Kit,Electrical,2204.81,Net15,2022-02-10
CON000444,V0317,Safety Control Panel Kit,Safety,241.95,Net60,2021-06-05
CON000445,V0307,Structural Bearing Kit,Structural,1610.47,Net30,2021-09-28
CON000446,V0249,Structural Transformer Oil Kit,Structural,3096.39,Net15,2021-01-30
CON000447,V0347,Structural Pneumatic Cylinder Premium,Structural,3581.76,Net30,2025-13-45
CON000448,V0177,Fluid Pneumatic Cylinder,Fluid,2040.27,Net60,2021-01-16
CON000449,V0407,Fluid Control Panel Premium,Fluid,2193.33,Net45,2024-04-13
CON000450,V0168,Structural PVC Pipe Heavy Duty,Structural,738.13,Net15,2022-11-19
CON000451,V0495,Safety Control Panel Kit,Safety,232.72,Net15,2023-01-20
CON000452,V0121,Fluid Conveyor Belt Kit,Fluid,1481.47,Net45,2022-11-23
CON000453,V0065,Fluid Safety Helmet Standard,Fluid,562.89,Net30,2024-03-04
CON000454,V0329,Safety Lubricant Kit,Safety,520.28,Net30,2021-03-05
CON000455,V0020,Fluid Steel Rod Standard,Fluid,1973.98,Net60,2024-01-10
CON000456,V0411,Safety Hydraulic Pump Standard,Safety,109.36,Net30,2021-01-10
CON000457,V0233,Electrical Gearbox Kit,Electrical,1926.7,Net15,2022-01-06
CON000458,V0128,Structural Steel Rod Kit,Structural,1607.05,Net60,2024-06-09
CON000459,V0339,Fluid Lubricant Standard,Fluid,264.31,Net45,2023-02-15
CON000460,V0165,Instrumentation Flow Meter Kit,Instrumentation,3580.5,Net15,2022-03-15
CON000461,V0481,Mechanical Circuit Breaker Heavy Duty,Mechanical,3760.8,Net60,2021-04-01
CON000462,V0265,Instrumentation Flow Meter Premium,Instrumentation,1354.8,Net60,2022-06-25
CON000463,V0427,Structural Steel Rod Kit,Structural,1407.06,Net60,2024-09-10
CON000464,V0342,Safety Transformer Oil Heavy Duty,Safety,526.33,Net30,2021-09-16
CON000465,V0473,Mechanical Conveyor Belt,Mechanical,3314.19,Net60,2023-05-10
CON000466,V0117,Mechanical Electric Motor Standard,Mechanical,1935.86,Net45,2023-10-04
CON000467,V0329,Structural Copper Wire Standard,Structural,2494.03,Net30,2022-07-25
CON000468,V0426,Safety Transformer Oil Kit,Safety,521.88,Net30,2023-10-29
CON000469,V0119,Electrical Copper Wire Premium,Electrical,1241.1,Net15,2024-02-19
CON000470,V0430,Instrumentation Fasteners,Instrumentation,2215.75,Net30,2024-07-17
CON000471,V0453,Safety Transformer Oil Standard,Safety,144.74,Net30,2021-03-11
CON000472,V0386,Electrical Bearing Heavy Duty,Electrical,1742.65,Net15,2023-03-21
CON000473,V0400,Safety Transformer Oil Kit,Safety,472.43,Net45,2023-07-01
CON000474,V0188,Instrumentation Safety Helmet,Instrumentation,1281.17,Net60,2022-08-30
CON000475,V0422,Structural Copper Wire Premium,Structural,1892.21,Net45,2022-05-25
CON000476,V0269,Electrical PVC Pipe Premium,Electrical,2807.91,Net60,2024-04-10
CON000477,V0431,Safety Transformer Oil Premium,Safety,144.37,Net45,2021-10-19
CON000478,V0289,Safety Transformer Oil Kit,Safety,464.34,Net30,2021-06-21
CON000479,V0077,Structural Bearing Kit,Structural,1582.34,Net45,2021-10-15
CON000480,V0228,Electrical Conveyor Belt,Electrical,1677.6,Net45,2022-07-06
CON000481,V0163,Structural Lubricant,Structural,3559.63,Net30,2021-12-18
CON000482,V0187,Structural Hydraulic Pump Premium,Structural,434.4,Net15,2024-01-21
CON000483,V0400,Instrumentation Fasteners,Instrumentation,2205.51,Net45,2024-07-14
CON000484,V0123,Structural Gearbox Heavy Duty,Structural,2560.41,Net60,2024-10-25
CON000485,V0232,Instrumentation Steel Rod,Instrumentation,3335.24,Net60,2021-11-29
CON000486,V0312,Structural Pressure Gauge Standard,Structural,1692.12,Net15,2024-11-23
CON000487,V0381,Electrical Transformer Oil Standard,Electrical,417.44,Net15,2022-10-18
CON000488,V0303,Electrical Lubricant Heavy Duty,Electrical,2441.78,Net60,2024-03-17
CON000489, V0249 ,Mechanical Flow Meter Premium,Mechanical,2408.12,Net15,2021-07-19
CON000490,V0242,Safety Conveyor Belt Standard,Safety,126.47,Net15,2024-05-07
CON000491,V0233,Structural Bearing Kit,Structural,1615.99,Net15,2021-07-27
CON000492,V0495,Mechanical Fasteners Premium,Mechanical,3647.19,Net15,2024-02-11
CON000493,V0341,Safety Control Panel Heavy Duty,Safety,510.9,Net15,2022-07-11
CON000494,V0063,Safety Conveyor Belt Standard,Safety,134.59,Net45,2024-10-11
CON000495,V0188,Instrumentation Pneumatic Cylinder Premium,Instrumentation,562.8,Net60,2021-04-28
CON000496,V0419,Electrical Lubricant Heavy Duty,Electrical,2543.3,Net30,2024-05-16
CON000497,V0255,Electrical Bearing Heavy Duty,Electrical,1684.69,Net60,2021-10-25
CON000498,V0216,Instrumentation Transformer Oil Kit,Instrumentation,1978.93,Net15,2021-11-05
CON000499,V0022,Safety Lubricant Kit,Safety,505.22,Net15,2021-09-28
CON000500,V0038,Electrical Safety Helmet Kit,Electrical,1468.6,Net15,2022-07-25
CON000501,V0432,Safety Conveyor Belt Standard,Safety,144.97,Net45,2022-03-09
CON000502,V0332,Structural Gearbox Heavy Duty,Structural,2777.4,Net60,2021-09-17
CON000503,V0039,Electrical PVC Pipe Kit,Electrical,2296.27,Net45,2021-08-31
CON000504,V0078,Safety Transformer Oil Heavy Duty,Safety,530.27,Net30,2021-12-15
CON000505,V0159,Electrical Pneumatic Cylinder Kit,Electrical,259.97,Net60,2023-07-10
CON000506,V0364,Structural Bearing,Structural,1698.74,Net15,2022-07-14
CON000507,V0337,Mechanical Pressure Gauge Premium,Mechanical,3222.08,Net30,2023-05-21
CON000508,V0164,Fluid Conveyor Belt,Fluid,2210.69,Net45,2022-07-18
CON000509,V0174,Mechanical Electric Motor Premium,Mechanical,970.3,Net30,2023-01-16
CON000510,V0013,Fluid Pneumatic Cylinder,Fluid,1990.45,Net15,2021-12-21
CON000511,V0218,Mechanical Fasteners Heavy Duty,Mechanical,2915.11,Net30,2024-06-29
CON000512,V0198,Structural Transformer Oil Kit,Structural,2843.77,Net60,2021-02-27
CON000513,V0341,Safety Pressure Gauge Premium,Safety,183.58,Net15,2023-05-29
CON000514,V0416,Electrical Steel Rod Standard,Electrical,1506.01,Net30,2023-12-28
CON000515,V0251,Fluid Safety Helmet Standard,Fluid,634.31,Net60,2023-11-13
CON000516,V0362,Electrical PVC Pipe Kit,Electrical,2048.37,Net60,2023-03-22
CON000517,V0134,Instrumentation Bearing Premium,Instrumentation,2675.69,Net60,2021-03-13
CON000518,V0302,Electrical PVC Pipe Kit,Electrical,2157.54,Net30,2024-10-07
CON000519,V0237,Mechanical Flow Meter Premium,Mechanical,2546.71,Net60,2024-01-03
CON000520,V0403,Safety Transformer Oil Kit,Safety,520.93,Net45,2023-05-05
CON000521,V0485,Structural Hydraulic Pump Premium,Structural,476.51,Net30,2022-03-24
CON000522,V0145,Instrumentation Fasteners,Instrumentation,2001.26,Net60,2023-11-15
CON000523,V0158,Instrumentation Hydraulic Pump Premium,Instrumentation,3438.53,Net60,2022-12-27
CON000524,V0306,Structural Bearing Kit,Structural,1596.09,Net30,2023-01-01
CON000525,V0258,Electrical Safety Helmet Kit,Electrical,1567.3,Net30,2022-07-09
CON000526,V0054,Electrical Transformer Oil Standard,Electrical,414.61,Net30,2023-11-13
CON000527,V0468,Electrical Steel Rod Standard,Electrical,1424.48,Net30,2022-02-28
CON000528,V0361,Fluid Safety Helmet Premium,Fluid,129.88,Net45,2022-09-01
CON000529,V0114,Mechanical Pressure Gauge Premium,Mechanical,3363.58,Net60,2022-09-18
CON000530,V0238,Mechanical Pressure Gauge Premium,Mechanical,3499.97,Net45,2021-05-27
CON000531,V0336,Electrical PVC Pipe Premium,Electrical,2875.09,Net60,2024-10-05
CON000532,V0383,Electrical Circuit Breaker,Electrical,1599.49,Net30,2024-03-10
CON000533,V0290,Structural Safety Helmet Heavy Duty,Structural,1060.46,Net30,2021-05-10
CON000534,V0171,Safety Transformer Oil Heavy Duty,Safety,532.51,Net15,2021-01-24
CON000535,V0255,Electrical Steel Rod Kit,Electrical,669.36,Net999,2022-01-11
CON000536,V0411,Safety Lubricant Standard,Safety,459.92,Net30,2021-01-22
CON000537,V0466,Mechanical Electric Motor Standard,Mechanical,2093.45,Net30,2023-06-15
CON000538,V0016,Structural Safety Helmet Heavy Duty,Structural,1001.35,Net15,2022-08-13
CON000539,V0005,Electrical PVC Pipe Kit,Electrical,2232.99,Net15,2024-03-17
CON000540,V0259,Instrumentation Fasteners,Instrumentation,2132.72,Net60,2024-10-30
CON000541,V0010,Fluid Pneumatic Cylinder,Fluid,2067.64,Net45,2024-07-29
CON000542,V0432,Instrumentation Bearing Premium,Instrumentation,2717.99,Net45,2024-04-09
CON000543,V0295,Mechanical Electric Motor Standard,Mechanical,2137.45,Net30,2023-11-23
CON000544, V0407 ,Electrical Circuit Breaker,Electrical,1807.46,Net45,2022-07-30
CON000545,V0129,Electrical Steel Rod Standard,Electrical,1563.15,Net45,2022-08-03
CON000546,V0098,Structural Pneumatic Cylinder Premium,Structural,3527.64,Net60,2023-12-25
CON000547, V0144 ,Electrical Pneumatic Cylinder Kit,Electrical,297.28,Net45,2022-02-05
CON000548,V0376,Instrumentation Copper Wire Heavy Duty,Instrumentation,753.72,Net45,2024-09-21
CON000549,V0036,Electrical PVC Pipe Premium,Electrical,2772.22,Net30,2023-05-04
CON000550, V0496 ,Structural PVC Pipe Heavy Duty,Structural,843.39,Net45,2022-04-20
CON000551,V0122,Mechanical Pressure Gauge Premium,Mechanical,3517.5,Net15,2022-12-10
CON000552,V0276,Structural Valves Standard,Structural,3135.02,Net60,2021-08-24
CON000553,V0110,Safety Hydraulic Pump Standard,Safety,97.32,Net15,2024-05-09
CON000554,V0128,Fluid Conveyor Belt,Fluid,2021.8,Net60,2022-05-17
CON000555,V0184,Structural Pressure Gauge Standard,Structural,1565.14,Net60,2022-10-04
CON000556,V0151,Electrical Conveyor Belt,Electrical,1753.1,Net30,2023-10-09
CON000557,V0146,Safety Conveyor Belt Standard,Safety,141.63,Net15,2023-02-06
CON000558,V0101,Mechanical Fasteners Premium,Mechanical,3791.89,Net60,2024-08-03
CON000559,V0447,Structural Pressure Gauge Standard,Structural,1773.72,Net60,2022-09-12
CON000560,V0327,Structural Conveyor Belt Premium,Structural,421.84,Net30,2022-02-03
